Datetime,Acreage,TotalFloor,TotalBedroom,TotalBathroom,HouseUtilities,HouseMinusPoint,RoomMultipurpose,OuterUtilities,HouseType,City,District,Price,million/m2,Longitude,Latitude
2023,52.0,2,3.0,2.0,2,0,0,0,Bán Nhà,TP Hồ Chí Minh,Gò Vấp,4.9,94.23076923076924,106.6403038,10.8440568
2023,39.0,5,4.0,4.0,6,0,0,7,Bán Nhà riêng,TP Hồ Chí Minh,Quận 3,6.0,153.84615384615384,106.6870307478091,10.778752650000001
2023,50.0,3,4.0,4.0,4,0,1,2,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,5.9,118.0,106.7617899,10.8298295
2023,135.0,1,4.0,4.0,4,0,0,3,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,6.9,51.11111111111112,105.9568611,21.113309
2023,64.0,4,4.0,3.0,6,0,3,5,Bán Nhà riêng,Hà Nội,Thanh Xuân,7.15,111.71875,105.8143014,20.9936873
2023,48.0,2,2.0,2.0,2,0,1,0,Bán Nhà,TP Hồ Chí Minh,Gò Vấp,4.75,98.95833333333331,106.6403038,10.8440568
2023,125.0,1,4.0,4.0,5,0,3,3,Bán Nhà riêng,Hà Nội,Long Biên,20.0,160.0,105.8921527,21.0257066
2023,61.0,4,3.0,2.0,0,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.8,78.68852459016394,106.6403038,10.8440568
2023,60.0,1,6.0,7.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,4.1,68.33333333333333,106.65227606400094,10.8030656
2023,33.0,1,3.0,4.0,5,1,0,4,Bán Nhà riêng,Hà Nội,Cầu Giấy,3.5,106.06060606060606,105.80343767219591,21.02916475
2023,83.0,7,17.0,17.0,8,0,0,2,Bán Nhà riêng,Hà Nội,Long Biên,10.0,120.48192771084338,105.8921527,21.0257066
2023,49.0,2,2.0,2.0,0,0,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.2,106.12244897959184,106.6403038,10.8440568
2023,33.0,12,3.0,3.0,4,0,1,5,Bán Nhà riêng,Hà Nội,Hà Đông,3.3,100.0,105.7749566,20.9702189
2023,60.0,1,2.0,2.0,3,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.1,68.33333333333333,106.7261695,10.727068
2023,40.0,5,8.0,8.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,6.1,152.5,106.5878711,10.8041602
2023,32.0,2,2.0,2.0,1,0,0,0,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,2.5,78.125,106.5878711,10.8041602
2023,61.0,7,2.0,3.0,0,0,0,7,Bán Nhà riêng,Bình Dương,Tân Uyên,2.47,40.49180327868852,106.795688,11.0600684
2023,61.0,1,2.0,3.0,3,1,0,7,Bán Nhà riêng,Bình Dương,Tân Uyên,2.47,40.49180327868852,106.795688,11.0600684
2023,81.0,15,8.0,7.0,9,0,4,13,Bán Nhà riêng,Hà Nội,Thanh Xuân,15.3,188.88888888888889,105.8143014,20.9936873
2023,54.0,4,4.0,3.0,1,0,2,2,Bán Nhà riêng,Hải Phòng,Lê Chân,4.5,83.33333333333333,106.68148578171201,20.83556265
2023,120.0,9,2.0,4.0,12,0,10,8,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 11,24.6,205.0,106.6475594370616,10.7659529
2023,78.0,8,4.0,4.0,1,0,3,4,Bán Nhà riêng,Hà Nội,Thanh Xuân,10.8,138.46153846153845,105.8143014,20.9936873
2023,100.0,3,4.0,3.0,4,0,2,8,Bán Nhà riêng,Long An,Đức Hòa,0.89,8.9,106.43380220306233,10.882814799999998
2023,34.0,3,2.0,3.0,1,0,3,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.35,127.94117647058825,106.7261695,10.727068
2023,126.0,2,2.0,2.0,0,0,2,1,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.05,8.333333333333334,107.05314571946911,11.242703899999999
2023,20.0,3,2.0,3.0,4,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,2.98,149.0,106.5878711,10.8041602
2023,207.0,1,2.0,2.0,5,0,1,3,Bán Nhà,TP Hồ Chí Minh,Thủ Đức,13.6,65.70048309178743,106.7617899,10.8298295
2023,62.0,7,2.0,3.0,0,0,0,7,Bán Nhà riêng,Bình Dương,Tân Uyên,2.47,39.83870967741935,106.795688,11.0600684
2023,62.0,1,2.0,3.0,3,1,0,7,Bán Nhà riêng,Bình Dương,Tân Uyên,2.47,39.83870967741935,106.795688,11.0600684
2023,60.0,4,4.0,4.0,6,3,3,1,Bán Nhà riêng,Hải Phòng,Hồng Bàng,6.1,101.66666666666669,106.64442867897043,20.8763328
2023,51.0,4,4.0,3.0,3,0,1,6,Bán Nhà riêng,Hà Nội,Thanh Xuân,5.45,106.8627450980392,105.8143014,20.9936873
2023,66.0,9,4.0,6.0,6,0,3,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,12.5,189.3939393939394,106.6403038,10.8440568
2023,90.0,6,32.0,61.0,8,0,1,7,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,14.5,161.11111111111111,106.66523106900442,10.797672200000001
2023,94.0,2,3.0,2.0,8,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.3,67.02127659574468,106.66523106900442,10.797672200000001
2023,34.0,1,3.0,4.0,2,0,0,3,Bán Nhà riêng,Hà Nội,Hoàng Mai,3.5,102.94117647058825,105.85744654567378,20.9755354
2023,250.0,1,3.0,3.0,5,0,0,0,Bán Luxury home,Đà Nẵng,Cẩm Lệ,15.2,60.8,108.2033510000829,16.016872499999998
2023,31.0,5,3.0,4.0,5,2,1,5,Bán Nhà riêng,Hà Nội,Cầu Giấy,4.0,129.03225806451613,105.80343767219591,21.02916475
2023,45.0,2,3.0,2.0,1,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,2.6,57.77777777777778,106.65227606400094,10.8030656
2023,43.0,5,4.0,3.0,5,0,3,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,4.9,113.95348837209302,106.65227606400094,10.8030656
2023,40.0,1,4.0,6.0,1,0,1,3,Bán Nhà mặt phố,Hà Nội,Tây Hồ,10.2,255.0,105.82394208853755,21.0684153
2023,64.0,3,2.0,2.0,3,0,0,2,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Tân,4.5,70.3125,106.65227606400094,10.8030656
2023,61.0,5,4.0,4.0,2,0,1,8,Bán Nhà riêng,Hà Nội,Thanh Xuân,6.57,107.70491803278688,105.8143014,20.9936873
2023,41.0,1,1.0,1.0,2,0,0,5,Bán Nhà riêng,Hà Nội,Long Biên,4.6,112.1951219512195,105.8921527,21.0257066
2023,51.0,5,4.0,6.0,4,0,1,1,Bán Nhà mặt phố,TP Hồ Chí Minh,Gò Vấp,8.99,176.27450980392155,106.6403038,10.8440568
2023,525.0,1,3.0,2.0,2,0,2,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,18.0,34.285714285714285,106.7617899,10.8298295
2023,80.0,10,4.0,5.0,9,0,0,7,Bán Nhà mặt phố,Hà Nội,Long Biên,11.4,142.5,105.8921527,21.0257066
2023,90.0,2,3.0,3.0,1,0,2,3,Bán Nhà riêng,Đồng Nai,Biên Hòa,1.1,12.22222222222222,106.8226134,10.9509538
2023,70.0,1,5.0,1.0,1,0,0,4,Bán Nhà riêng,Đà Nẵng,Hải Châu,2.1,30.0,108.2202354299364,16.059935099999997
2023,43.0,1,2.0,1.0,0,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 9,2.4,55.81395348837209,106.7715507,10.8311346
2023,96.0,1,9.0,9.0,2,0,1,3,Bán Nhà mặt phố,Hà Nội,Cầu Giấy,24.0,250.0,105.80343767219591,21.02916475
2023,128.0,4,2.0,3.0,3,0,5,8,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,9.0,70.3125,106.7617899,10.8298295
2023,49.0,3,4.0,3.0,1,0,2,6,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,5.4,110.20408163265306,106.7261695,10.727068
2023,64.0,3,2.0,2.0,2,0,0,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Tân,4.5,70.3125,106.65227606400094,10.8030656
2023,30.0,2,2.0,2.0,2,0,0,9,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,3.1,103.33333333333331,106.7617899,10.8298295
2023,68.0,4,5.0,4.0,3,0,2,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.4,94.11764705882354,106.6403038,10.8440568
2023,45.0,10,4.0,3.0,2,0,2,3,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.4,97.77777777777776,105.8143014,20.9936873
2023,102.0,4,2.0,3.0,4,1,4,6,Bán Nhà riêng,Hà Nội,Long Biên,9.6,94.11764705882354,105.8921527,21.0257066
2023,77.0,5,5.0,4.0,9,0,4,4,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,9.8,127.27272727272728,106.6403038,10.8440568
2023,38.0,2,2.0,2.0,1,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,3.5,92.10526315789474,106.6403038,10.8440568
2023,36.0,6,2.0,1.0,3,0,0,1,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.3,119.44444444444444,105.8143014,20.9936873
2023,35.0,8,3.0,1.0,2,0,2,4,Bán Nhà riêng,Hà Nội,Thanh Xuân,3.75,107.14285714285714,105.8143014,20.9936873
2023,35.0,8,3.0,1.0,2,0,2,4,Bán Nhà riêng,Hà Nội,Thanh Xuân,3.75,107.14285714285714,105.8143014,20.9936873
2023,59.0,8,4.0,4.0,5,0,5,1,Bán Nhà riêng,Hải Phòng,Hồng Bàng,5.95,100.84745762711864,106.64442867897043,20.8763328
2023,41.0,1,2.0,2.0,1,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,2.65,64.63414634146342,106.7261695,10.727068
2023,41.0,4,4.0,3.0,2,1,2,1,Bán Nhà riêng,Hải Phòng,Lê Chân,4.1,100.0,106.68148578171201,20.83556265
2023,35.0,5,3.0,4.0,9,0,3,3,Bán Nhà riêng,Hà Nội,Hà Đông,4.8,137.14285714285714,105.7749566,20.9702189
2023,160.0,2,2.0,2.0,2,0,0,6,Bán Nhà mặt phố,Bình Dương,Dĩ An,52.0,325.0,106.77641520276015,10.91662445
2023,32.0,1,3.0,4.0,1,0,0,5,Bán Nhà riêng,Hà Nội,Hà Đông,3.7,115.625,105.7749566,20.9702189
2023,46.0,1,4.0,3.0,4,1,0,4,Bán Nhà riêng,Hà Nội,Long Biên,4.8,104.34782608695652,105.8921527,21.0257066
2023,56.0,3,4.0,3.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.5,98.21428571428572,106.66523106900442,10.797672200000001
2023,45.0,4,3.0,4.0,13,1,5,7,Bán Nhà riêng,Hà Nội,Hoàng Mai,4.45,98.88888888888889,105.85744654567378,20.9755354
2023,36.0,5,4.0,4.0,1,0,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.5,152.77777777777777,106.6403038,10.8440568
2023,33.0,10,3.0,4.0,8,0,2,8,Bán Nhà riêng,Hà Nội,Hoàng Mai,3.2,96.96969696969695,105.85744654567378,20.9755354
2023,100.0,2,3.0,2.0,5,0,0,7,Bán Nhà mặt phố,TP Hồ Chí Minh,Bình Chánh,2.4,24.0,106.51488582967849,10.7500035
2023,35.0,4,3.0,3.0,3,0,0,3,Bán Nhà riêng,Hà Nội,Hà Đông,4.35,124.28571428571428,105.7749566,20.9702189
2023,45.0,1,2.0,2.0,0,0,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.8,128.88888888888889,106.6403038,10.8440568
2023,90.0,3,3.0,3.0,2,0,1,6,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,6.28,69.77777777777777,105.9568611,21.113309
2023,35.0,4,2.0,2.0,3,0,4,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Gò Vấp,4.35,124.28571428571428,106.6403038,10.8440568
2023,48.0,12,4.0,4.0,3,0,2,4,Bán Nhà riêng,Hà Nội,Hà Đông,10.0,208.33333333333331,105.7749566,20.9702189
2023,42.0,2,2.0,2.0,2,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.98,118.57142857142856,106.6403038,10.8440568
2023,42.0,2,2.0,2.0,2,0,0,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.98,118.57142857142856,106.6403038,10.8440568
2023,47.0,4,3.0,2.0,1,0,1,4,Bán Nhà riêng,Hà Nội,Long Biên,6.2,131.91489361702128,105.8921527,21.0257066
2023,60.0,5,4.0,4.0,8,0,4,9,Bán Nhà riêng,Hà Nội,Thanh Xuân,11.0,183.33333333333331,105.8143014,20.9936873
2023,34.0,1,3.0,3.0,1,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Quận 3,3.35,98.52941176470588,106.6870307478091,10.778752650000001
2023,230.0,15,15.0,15.0,2,0,0,8,Bán Nhà riêng,TP Hồ Chí Minh,Thủ Đức,23.0,100.0,106.7617899,10.8298295
2023,27.0,4,3.0,2.0,4,0,0,6,Bán Nhà riêng,TP Hồ Chí Minh,Quận 3,3.3,122.22222222222224,106.6870307478091,10.778752650000001
2023,120.0,1,3.0,2.0,3,0,0,1,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.08,9.0,107.05314571946911,11.242703899999999
2023,120.0,1,3.0,2.0,3,0,0,1,Bán Nhà riêng,Đồng Nai,Vĩnh Cửu,1.08,9.0,107.05314571946911,11.242703899999999
2023,42.0,1,3.0,4.0,4,1,1,6,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.73,112.61904761904762,105.8143014,20.9936873
2023,43.0,2,3.0,4.0,2,1,0,8,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,4.6,106.97674418604652,106.66523106900442,10.797672200000001
2023,47.0,4,4.0,3.0,7,0,3,0,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.5,138.29787234042553,106.6403038,10.8440568
2023,74.0,8,4.0,4.0,4,0,3,4,Bán Nhà riêng,Hà Nội,Thanh Xuân,9.2,124.32432432432432,105.8143014,20.9936873
2023,40.0,10,2.0,2.0,15,1,2,16,Bán Nhà riêng,Hà Nội,Đống Đa,4.2,105.0,105.77366865,21.075303599999998
2023,40.0,5,5.0,5.0,1,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,5.9,147.5,106.5878711,10.8041602
2023,88.0,5,7.0,5.0,1,1,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,8.5,96.5909090909091,106.5878711,10.8041602
2023,36.0,5,3.0,4.0,12,0,1,5,Bán Nhà riêng,Hà Nội,Long Biên,4.4,122.22222222222224,105.8921527,21.0257066
2023,43.0,3,3.0,2.0,0,0,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.1,118.6046511627907,106.6403038,10.8440568
2023,35.0,10,4.0,5.0,3,0,0,8,Bán Nhà riêng,Hà Nội,Thanh Trì,3.55,101.42857142857144,105.83603265035416,20.941461599999997
2023,38.0,2,2.0,2.0,0,0,0,0,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,4.19,110.26315789473684,106.5878711,10.8041602
2023,50.0,5,5.0,4.0,7,0,2,6,Bán Nhà riêng,Hà Nội,Hà Đông,8.9,178.0,105.7749566,20.9702189
2023,50.0,4,5.0,5.0,2,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Quận 10,10.0,200.0,106.66821544343898,10.7726536
2023,38.0,5,3.0,4.0,5,1,2,7,Bán Nhà riêng,Hà Nội,Cầu Giấy,6.0,157.89473684210526,105.80343767219591,21.02916475
2023,30.0,5,1.0,1.0,1,0,2,4,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,3.65,121.66666666666669,105.8552245,21.012198
2023,35.0,5,1.0,1.0,1,0,0,3,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,2.0,57.142857142857146,105.8552245,21.012198
2023,42.0,3,3.0,2.0,1,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.6,85.71428571428571,106.7261695,10.727068
2023,52.0,2,3.0,2.0,1,0,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.4,103.84615384615384,106.6403038,10.8440568
2023,64.0,2,2.0,2.0,5,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,2.82,44.0625,106.6403038,10.8440568
2023,64.0,3,4.0,4.0,4,0,2,2,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,6.85,107.03125,106.6403038,10.8440568
2023,45.0,3,3.0,3.0,5,1,2,9,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.7,104.44444444444444,106.6403038,10.8440568
2023,21.0,4,3.0,3.0,5,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,1.6,76.19047619047619,106.65227606400094,10.8030656
2023,58.0,6,2.0,2.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.4,75.86206896551724,106.7261695,10.727068
2023,55.0,4,4.0,4.0,2,0,1,12,Bán Nhà riêng,Hà Nội,Đống Đa,5.23,95.0909090909091,105.77366865,21.075303599999998
2023,32.0,5,3.0,4.0,10,0,1,2,Bán Nhà riêng,Hà Nội,Hoàng Mai,3.65,114.0625,105.85744654567378,20.9755354
2023,37.0,10,3.0,4.0,5,1,0,4,Bán Nhà riêng,Hà Nội,Cầu Giấy,5.95,160.8108108108108,105.80343767219591,21.02916475
2023,72.0,1,2.0,1.0,0,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,4.4,61.11111111111112,106.5878711,10.8041602
2023,50.0,5,6.0,5.0,0,0,0,6,Bán Nhà riêng,TP Hồ Chí Minh,Quận 10,9.0,180.0,106.66821544343898,10.7726536
2023,54.0,2,2.0,3.0,1,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.4,118.51851851851852,106.66523106900442,10.797672200000001
2023,54.0,2,2.0,3.0,1,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,6.4,118.51851851851852,106.66523106900442,10.797672200000001
2023,40.0,1,2.0,3.0,6,0,2,3,Bán Nhà riêng,TP Hồ Chí Minh,Hóc Môn,0.55,13.75,106.57635314823773,10.878345
2023,78.0,2,2.0,2.0,3,0,0,1,Bán Nhà riêng,TP Hồ Chí Minh,Quận 2,5.0,64.1025641025641,106.68429499199416,10.768493849999999
2023,20.0,2,2.0,2.0,2,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,2.4,120.0,106.6403038,10.8440568
2023,62.0,4,4.0,5.0,1,1,3,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,8.5,137.09677419354838,106.6403038,10.8440568
2023,70.0,1,3.0,2.0,2,0,0,2,Bán Nhà riêng,Đà Nẵng,Hải Châu,2.1,30.0,108.2202354299364,16.059935099999997
2023,49.0,3,3.0,3.0,0,0,1,5,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,4.4,89.79591836734694,106.65227606400094,10.8030656
2023,41.0,6,3.0,3.0,2,3,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Quận 3,5.5,134.14634146341464,106.6870307478091,10.778752650000001
2023,40.0,4,3.0,3.0,3,1,1,0,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.5,112.5,106.7261695,10.727068
2023,41.0,3,3.0,3.0,2,3,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Quận 3,5.5,134.14634146341464,106.6870307478091,10.778752650000001
2023,72.0,5,4.0,5.0,11,1,1,4,Bán Nhà riêng,Hà Nội,Long Biên,15.6,216.66666666666663,105.8921527,21.0257066
2023,72.0,5,4.0,5.0,11,1,1,4,Bán Nhà riêng,Hà Nội,Long Biên,15.6,216.66666666666663,105.8921527,21.0257066
2023,190.0,1,2.0,2.0,2,0,0,4,Bán Nhà mặt phố,TP Hồ Chí Minh,Tân Phú,19.0,100.0,106.7261695,10.727068
2023,75.0,1,1.0,1.0,3,0,0,1,Bán Nhà mặt phố,TP Hồ Chí Minh,Gò Vấp,10.5,140.0,106.6403038,10.8440568
2023,47.0,1,2.0,1.0,0,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 9,2.6,55.319148936170215,106.7715507,10.8311346
2023,100.0,1,2.0,2.0,1,0,0,4,Bán Nhà riêng,Hà Nội,Long Biên,12.0,120.0,105.8921527,21.0257066
2023,57.82,4,4.0,6.0,3,0,2,3,Bán Nhà mặt phố,Lâm Đồng,Đà Lạt,10.9,188.51608439986163,108.4375758,11.9402416
2023,75.0,4,4.0,4.0,3,0,0,1,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,3.48,46.4,105.9568611,21.113309
2023,55.0,7,6.0,6.0,3,0,3,9,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,13.0,236.3636363636364,105.8552245,21.012198
2023,120.0,3,3.0,2.0,6,0,3,7,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,6.5,54.16666666666666,105.9568611,21.113309
2023,148.0,1,2.0,1.0,2,0,2,4,Bán Nhà mặt phố,Bình Dương,Dĩ An,4.0,27.027027027027028,106.77641520276015,10.91662445
2023,104.0,1,2.0,3.0,2,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Phú Nhuận,11.3,108.65384615384616,106.6798916250364,10.8010732
2023,52.0,7,5.0,5.0,1,0,1,2,Bán Nhà riêng,TP Hồ Chí Minh,Bình Thạnh,6.5,125.0,106.5878711,10.8041602
2023,65.0,4,2.0,3.0,5,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Quận 2,3.0,46.15384615384615,106.68429499199416,10.768493849999999
2023,44.0,2,2.0,3.0,1,0,1,1,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,4.98,113.1818181818182,106.6403038,10.8440568
2023,162.0,1,5.0,4.0,7,0,1,6,Bán Nhà mặt phố,Bắc Ninh,Từ Sơn,6.0,37.03703703703704,105.9568611,21.113309
2023,223.0,4,3.0,3.0,2,0,0,10,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,3.7,16.591928251121075,105.8552245,21.012198
2023,98.0,1,4.0,3.0,3,0,0,9,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,5.25,53.57142857142857,106.66523106900442,10.797672200000001
2023,90.0,3,3.0,3.0,2,0,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Quận 3,70.0,777.7777777777778,106.6870307478091,10.778752650000001
2023,70.0,1,3.0,3.0,3,0,0,3,Bán Nhà mặt phố,Đà Nẵng,Hải Châu,2.1,30.0,108.2202354299364,16.059935099999997
2023,80.0,1,2.0,2.0,3,0,0,5,Bán Nhà riêng,Hà Nội,Long Biên,10.5,131.25,105.8921527,21.0257066
2023,36.0,1,3.0,4.0,2,0,2,8,Bán Nhà riêng,Hà Nội,Đống Đa,5.5,152.77777777777777,105.77366865,21.075303599999998
2023,70.0,1,4.0,3.0,7,0,0,4,Bán Nhà riêng,Hà Nội,Hà Đông,9.5,135.71428571428572,105.7749566,20.9702189
2023,68.0,3,3.0,3.0,0,0,3,6,Bán Nhà riêng,Hà Nội,Đống Đa,6.1,89.70588235294117,105.77366865,21.075303599999998
2023,140.0,4,5.0,4.0,10,0,5,5,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,16.3,116.42857142857144,106.6403038,10.8440568
2023,60.0,4,3.0,3.0,2,0,0,0,Bán Nhà riêng,TP Hồ Chí Minh,Quận 12,4.3,71.66666666666667,106.66420925636413,10.861410750000001
2023,56.0,4,2.0,2.0,5,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,4.9,87.5,106.7261695,10.727068
2023,31.94902908311145,1,4.0,3.0,4,0,2,7,Bán Nhà riêng,Hà Nội,Thanh Xuân,3.5,109.54949494381135,105.8143014,20.9936873
2023,36.0,5,3.0,3.0,4,0,2,9,Bán Nhà riêng,Hà Nội,Thanh Trì,3.6,100.0,105.83603265035416,20.941461599999997
2023,37.0,1,4.0,3.0,2,1,3,3,Bán Nhà riêng,Hà Nội,Đống Đa,3.4,91.89189189189187,105.77366865,21.075303599999998
2023,257.0,8,10.0,10.0,3,0,0,4,Bán Nhà riêng,TP Hồ Chí Minh,Quận 2,2.57,10.0,106.68429499199416,10.768493849999999
2023,120.0,5,7.0,7.0,4,0,1,5,Bán Nhà mặt phố,TP Hồ Chí Minh,Tân Bình,12.9,107.5,106.66523106900442,10.797672200000001
2023,120.0,5,7.0,7.0,4,0,1,5,Bán Nhà mặt phố,TP Hồ Chí Minh,Tân Bình,12.9,107.5,106.66523106900442,10.797672200000001
2023,30.0,3,2.0,3.0,3,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Bình Tân,2.5,83.33333333333333,106.65227606400094,10.8030656
2023,72.0,4,4.0,3.0,4,1,0,3,Bán Nhà riêng,Hà Nội,Thanh Xuân,10.5,145.83333333333334,105.8143014,20.9936873
2023,60.0,2,2.0,2.0,1,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Phú,3.7,61.66666666666666,106.7261695,10.727068
2023,75.0,8,5.0,6.0,2,0,1,9,Bán Nhà riêng,TP Hồ Chí Minh,Thủ Đức,8.3,110.66666666666669,106.7617899,10.8298295
2023,85.0,4,3.0,3.0,3,0,1,6,Bán Nhà riêng,Hà Nội,Cầu Giấy,13.0,152.94117647058823,105.80343767219591,21.02916475
2023,72.0,9,4.0,5.0,4,0,0,2,Bán Nhà riêng,TP Hồ Chí Minh,Quận 1,16.0,222.22222222222223,106.69957286491969,10.77526035
2023,70.0,5,4.0,6.0,7,0,4,7,Bán Nhà riêng,Hà Nội,Long Biên,12.2,174.28571428571428,105.8921527,21.0257066
2023,70.0,5,4.0,6.0,7,0,4,7,Bán Nhà riêng,Hà Nội,Long Biên,12.2,174.28571428571428,105.8921527,21.0257066
2023,36.0,3,4.0,3.0,0,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,3.6,100.0,106.6403038,10.8440568
2023,46.0,8,5.0,6.0,8,0,0,3,Bán Nhà riêng,Hà Nội,Thanh Xuân,10.8,234.7826086956522,105.8143014,20.9936873
2023,56.0,2,3.0,2.0,1,0,1,3,Bán Nhà riêng,TP Hồ Chí Minh,Gò Vấp,5.4,96.42857142857144,106.6403038,10.8440568
2023,40.0,6,4.0,5.0,3,0,3,12,Bán Nhà mặt phố,Hà Nội,Hai Bà Trưng,13.0,325.0,105.8552245,21.012198
2023,40.0,4,2.0,2.0,1,0,0,3,Bán Nhà mặt phố,TP Hồ Chí Minh,Thủ Đức,3.1,77.5,106.7617899,10.8298295
2023,17.0,3,2.0,2.0,4,0,1,4,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,2.5,147.05882352941177,106.66523106900442,10.797672200000001
2023,45.0,1,2.0,2.0,4,0,1,10,Bán Nhà riêng,Hà Nội,Thanh Xuân,4.68,104.0,105.8143014,20.9936873
2023,64.0,1,4.0,4.0,2,0,0,3,Bán Nhà riêng,TP Hồ Chí Minh,Tân Bình,7.5,117.1875,106.66523106900442,10.797672200000001
2023,60.0,1,4.0,3.0,6,0,3,2,Bán Nhà riêng,Hà Nội,Hai Bà Trưng,5.5,91.66666666666669,105.8552245,21.012198
2023,30.0,1,1.0,2.0,1,0,2,6,Bán Nhà riêng,Hà Nội,Hoàng Mai,3.35,111.66666666666669,105.85744654567378,20.9755354
